pts_reel,pts_unif,pts_maja,pts_king,pts_wu,aots
0.04228973760230727,0.0536,0.058618113,0.060181182,0.059810787,0.2039200667880997
0.047288401626674685,0.0434,0.04561406,0.04684954,0.046697415,0.2039200667880997
0.02715331636319732,0.0356,0.033672877,0.035613395,0.0358213,0.2039200667880997
0.01954475455406263,0.0224,0.021650353,0.020617278,0.020781245,0.2039200667880997
0.017261049072389414,0.0203,0.019925432,0.018524706,0.018677585,0.2039200667880997
0.013674641502932862,0.0182,0.017996185,0.016410429,0.016555801,0.2039200667880997
0.01396004727391022,0.0196,0.019115878,0.017992733,0.018170066,0.2039200667880997
0.015545039390518227,0.0203,0.018330721,0.017263921,0.017472526,0.2039200667880997
0.014295425663193929,0.0196,0.018081877,0.01668351,0.016889628,0.2039200667880997
0.01459846146181881,0.0177,0.01667579,0.014659228,0.014850232,0.2039200667880997
0.05725224785276499,0.0664,0.06715486,0.066609345,0.0662557,0.30799185885249214
0.04056087009464101,0.0605,0.061498724,0.058171865,0.05763148,0.30799185885249214
0.03766830604121173,0.0587,0.05997694,0.054861456,0.05404036,0.30799185885249214
0.030034757050256652,0.0605,0.061225954,0.057038907,0.056313187,0.30799185885249214
0.039407722199512926,0.0624,0.06337977,0.060610656,0.060008116,0.30799185885249214
0.04635212464954296,0.0394,0.03949712,0.039553862,0.039613184,0.26726657559198547
0.044017418597948,0.0379,0.03721168,0.037616443,0.03771628,0.26726657559198547
0.05518471994483911,0.0512,0.05211339,0.053858902,0.0537714,0.26726657559198547
0.06968678472576632,0.0616,0.06201831,0.06714511,0.06725045,0.26726657559198547
0.03517477212320828,0.0318,0.032086696,0.030385641,0.030425949,0.26726657559198547
0.027211650309464007,0.0331,0.033905625,0.03272102,0.03281716,0.26726657559198547
0.016927607328092106,0.0159,0.015142017,0.011089133,0.011292539,0.26726657559198547
0.025112437464823407,0.0216,0.020388512,0.017328963,0.017631657,0.26726657559198547
0.04255804350188397,0.0378,0.036834028,0.037050933,0.037247356,0.26726657559198547
0.046160961506719105,0.0478,0.04977092,0.051223893,0.051269993,0.26726657559198547
0.05168202620917192,0.0468,0.04675453,0.048953913,0.049113795,0.26726657559198547
0.038973060414159474,0.0381,0.038997397,0.039720934,0.039816923,0.26726657559198547
0.016727625319348762,0.0176,0.016821321,0.013590886,0.013806116,0.26726657559198547
0.023571485816018548,0.0199,0.019234555,0.015732586,0.015817357,0.26726657559198547
0.00869114587785831,,0.19158152,0.20873857,0.20687623,0.0004944602041798136
0.007433497282543378,,0.027053582,0.014845961,0.015563292,0.0004944602041798136
0.00676186199771952,,0.05271143,0.037615396,0.038507856,0.0004944602041798136
0.030537019694402708,0.1036,0.1051822,0.10702068,0.10675068,0.10700371913165517
0.007528688428561711,0.009,0.009001185,0.00772618,0.00790248,0.10307028576547525
0.008732112991705256,,0.016709445,0.015696384,0.015780218,0.004884431703942588
0.01610834755498023,,0.017714983,0.017705807,0.017719677,0.004884431703942588
0.015956748883425187,,0.027561741,0.02739596,0.027406117,0.004884431703942588
0.032035185742805145,0.0548,0.05634429,0.055238325,0.05553347,0.11949890494722987
0.03237348193880053,0.0621,0.06216711,0.06303987,0.06330365,0.11949890494722987
0.01901053410501533,0.0259,0.026022123,0.02002442,0.020719925,0.12809137361853482
0.037979874267493385,0.0418,0.041690193,0.04017082,0.04021712,0.12923381806961487
0.04291249258431101,0.0436,0.04364382,0.043364126,0.04340915,0.12923381806961487
0.0441893419107863,0.0464,0.04686495,0.04676335,0.046764307,0.12923381806961487
0.04398897620811166,0.0474,0.04760715,0.047691643,0.04769669,0.12923381806961487
0.042369405154100676,0.0425,0.04318928,0.042152036,0.042141642,0.12923381806961487
0.040760448665061594,0.0522,0.054410882,0.057173584,0.05700748,0.22775944920554336
0.04272479444565753,0.0546,0.058907557,0.06123436,0.060975656,0.22775944920554336
0.036516546335451545,0.0444,0.044871006,0.046493847,0.04652354,0.22775944920554336
0.027433847037360046,0.0365,0.03735698,0.03725368,0.037242834,0.22775944920554336
0.015164681531916269,0.035,0.035341125,0.03513372,0.03516618,0.22775944920554336
0.031189118172861994,0.039,0.038668234,0.037463345,0.037492737,0.30766479158994176
0.02932859974608667,0.0399,0.039926656,0.038535092,0.038507536,0.30766479158994176
0.0381476754920201,0.0505,0.051266406,0.05145823,0.051400438,0.30766479158994176
0.04377078517266045,0.0622,0.061393082,0.06344118,0.06352955,0.30766479158994176
0.05819291440059981,0.0804,0.080945924,0.08625836,0.086399645,0.30766479158994176
0.06766957808625133,0.0893,0.08962492,0.09685037,0.09714865,0.30766479158994176
0.06271713017181652,0.076,0.07617799,0.08080655,0.08101384,0.30766479158994176
0.05063957007346363,0.0594,0.05916406,0.060673825,0.060783226,0.30766479158994176
0.07977772625747444,0.0398,0.040220354,0.039483797,0.039556272,0.04373113393784362
0.05993738122435559,0.0405,0.04040434,0.040198307,0.04020174,0.04373113393784362
0.07031992265585855,0.0398,0.040220354,0.039483797,0.039556272,0.04373113393784362
0.01749114560014448,0.0339,0.03341436,0.026635038,0.026204105,0.35199966871377353
0.020870920364022938,0.038,0.038702894,0.033574313,0.03313182,0.35199966871377353
0.025776390109551107,0.0401,0.04024806,0.03628642,0.035988618,0.35199966871377353
0.02607401517596924,0.0409,0.039848696,0.03615306,0.035925288,0.35199966871377353
0.01770932876176328,0.0382,0.037696123,0.032617573,0.032243438,0.35199966871377353
0.04953974338950615,0.045,0.04559554,0.04576166,0.045608625,0.03831402682804635
0.031067199331160696,0.0319,0.03187987,0.030557549,0.03090581,0.1097987946290822
0.026858838293931268,0.0329,0.033013802,0.03175381,0.032085896,0.1097987946290822
0.0345092309036023,0.0321,0.032176517,0.03081884,0.03116348,0.1097987946290822
0.028186914003008715,0.0327,0.0327636,0.031525392,0.03185002,0.1097987946290822
0.029172775677136574,0.032,0.031988207,0.030685578,0.03102913,0.1097987946290822
0.031227835006849943,0.04,0.04082244,0.039889965,0.040140506,0.1097987946290822
0.03362583967663412,0.0374,0.037730675,0.036781117,0.03705495,0.1097987946290822
0.030935218009777412,0.0348,0.034531023,0.03360783,0.033925243,0.1097987946290822
0.03516858349094643,0.0352,0.03508715,0.0341255,0.034431815,0.1097987946290822
0.03165127808131473,0.0364,0.03647306,0.03554958,0.03583738,0.1097987946290822
0.025799535823567813,0.0281,0.027301203,0.025975805,0.02637681,0.1097987946290822
0.018200932145794047,0.0267,0.025937693,0.024396645,0.024813,0.1097987946290822
0.017777144790410707,0.0265,0.025704177,0.024156485,0.024577798,0.1097987946290822
0.02159529566960696,0.0265,0.02616325,0.02430559,0.024716116,0.1097987946290822
0.018647921619330057,0.0265,0.025960792,0.024236148,0.024653763,0.1097987946290822
0.04925233840148709,0.0524,0.053524215,0.0541364,0.05424493,0.1097987946290822
0.06008226431550775,0.0577,0.059339203,0.060372535,0.06037816,0.1097987946290822
0.04116632107009555,0.0559,0.057231374,0.058236424,0.058281217,0.1097987946290822
0.04806345341273939,0.0598,0.06165663,0.062870055,0.06286877,0.1097987946290822
0.051109098911264486,0.0576,0.059180778,0.0602532,0.060264852,0.1097987946290822
0.028443720409868166,0.0351,0.03529053,0.034124937,0.03443368,0.1097987946290822
0.02577093433667952,0.0354,0.035309464,0.03436379,0.034682833,0.1097987946290822
0.026148601012296647,0.0352,0.035363387,0.03421937,0.034533616,0.1097987946290822
0.02467199925248196,0.0335,0.032975722,0.032073688,0.032427777,0.1097987946290822
0.026840249787524077,0.0362,0.036437098,0.03537375,0.035684492,0.1097987946290822
0.026207460023386184,0.027,0.026968459,0.017013103,0.019201914,0.09175535548986238
0.025595747221713813,0.0306,0.029891865,0.021419916,0.023660367,0.09175535548986238
0.0916401321175978,0.0672,0.07176836,0.06645858,0.06789904,0.09175535548986238
0.0008934674923715345,0.0357,0.037897285,0.035597567,0.035944447,0.11990650329627305
0.0025771833381516077,0.0547,0.06199349,0.059139412,0.05929919,0.11990650329627305
