pts_reel,pts_unif,pts_maja,pts_king,pts_wu,aots
0.08578409619947049,0.0859,0.09026968,0.09168683,0.091307685,0.2039200667880997
0.09262114847054607,0.075,0.077201225,0.07847301,0.07830894,0.2039200667880997
0.05968488453301063,0.0601,0.05900146,0.05991034,0.06005873,0.2039200667880997
0.04340379151251491,0.041,0.04010888,0.038425397,0.03876278,0.2039200667880997
0.0393200306852934,0.0357,0.03507054,0.032807257,0.0331844,0.2039200667880997
0.029595241908935466,0.0296,0.029192138,0.02629815,0.026726276,0.2039200667880997
0.02994317457606052,0.0317,0.031181138,0.0284822,0.02892244,0.2039200667880997
0.033735963818479535,0.0349,0.031908818,0.030223832,0.030668832,0.2039200667880997
0.02971266168138865,0.0307,0.027570968,0.025299849,0.025851287,0.2039200667880997
0.028482787752896654,0.0287,0.026332367,0.023298286,0.023841288,0.2039200667880997
0.09417513521923723,0.1016,0.10333024,0.1040993,0.10371932,0.30799185885249214
0.0706499924460574,0.0918,0.09252547,0.090767786,0.09034272,0.30799185885249214
0.07174658329092155,0.0891,0.09017495,0.086631395,0.085974514,0.30799185885249214
0.05591411804181101,0.0939,0.09502145,0.09281488,0.09218332,0.30799185885249214
0.06851688608990339,0.0973,0.0987946,0.09796705,0.09744274,0.30799185885249214
0.07861009106735534,0.0752,0.07519675,0.07567495,0.07569869,0.26726657559198547
0.07484783655972647,0.0719,0.0709309,0.071423225,0.0714848,0.26726657559198547
0.09599568583131216,0.0958,0.09690393,0.099893145,0.09941797,0.26726657559198547
0.11653133905356564,0.1124,0.11300486,0.12016135,0.119591676,0.26726657559198547
0.05886643465730875,0.0566,0.056337155,0.053733714,0.053974926,0.26726657559198547
0.04656797041437865,0.0574,0.057937067,0.056272313,0.05658047,0.26726657559198547
0.029851795008354276,0.0316,0.030999811,0.025848191,0.026658285,0.26726657559198547
0.041286141743047504,0.0423,0.041120842,0.037201587,0.03794949,0.26726657559198547
0.07380636961518272,0.0731,0.07296113,0.07376201,0.0738462,0.26726657559198547
0.07990893577948247,0.086,0.08859962,0.090494335,0.090324216,0.26726657559198547
0.09080170438204233,0.0865,0.08647676,0.08971623,0.08961667,0.26726657559198547
0.07039394550013238,0.0723,0.07363083,0.074879944,0.07496916,0.26726657559198547
